"ID","SampleEvent","AlternateId","Classification","Species","RTotal","RC1","RC2","RC3","RC4","RFC4","RMC4","RC5","RFC5","RMC5","RFA","RMA","RUnknown","Flow","Split"
1564,377,"07_10_10_29_2012","Unknown","Egg",5.00,,,,,,,,,,,,"",50.00,4.00
1565,377,"07_10_10_29_2012","Hydrozoan","Aglantha",21.00,,,,,,,,,,,,"",50.00,4.00
1566,377,"07_10_10_29_2012","Annelid","Autolytus",4.00,,,,,,,,,,,,"",50.00,4.00
1567,377,"07_10_10_29_2012","Annelid","Pleurobrachia",1.00,,,,,,,,,,,,"",50.00,4.00
1568,377,"07_10_10_29_2012","Myriapod","Siphonophora",10.00,,,,,,,,,,,,"",50.00,4.00
1569,377,"07_10_10_29_2012","Hydrozoan","Nanomia bijuga",3.00,,,,,,,,,,,,"",50.00,4.00
1570,377,"07_10_10_29_2012","Euphausid","Furcilia",8.00,,,,,,,,,,,,"",50.00,4.00
1571,377,"07_10_10_29_2012","Decapod","Crab zoea",2.00,,,,,,,,,,,,"",50.00,4.00
1572,377,"07_10_10_29_2012","Echinoderm","Pluteus",3.00,,,,,,,,,,,,"",50.00,4.00
1573,377,"07_10_10_29_2012","Euphausid","Calyptopis",4.00,,,,,,,,,,,,"",50.00,4.00
1574,377,"07_10_10_29_2012","Chaetognath","Parasagitta elegans",2.00,,,,,,,,,,,,"",50.00,4.00
1575,377,"07_10_10_29_2012","Gastropod","Limacina",14.00,,,,,,,,,,,,"",50.00,4.00
1576,377,"07_10_10_29_2012","Tunicate","Fritillaria borealis",3.00,,,,,,,,,,,,"",50.00,4.00
1577,377,"07_10_10_29_2012","Barnacle","Barnacle nauplii",1.00,,,,,,,,,,,,"",50.00,4.00
1578,377,"07_10_10_29_2012","Amphipod","Themisto pacifica",5.00,,,,,,,,,,,,"",50.00,2.00
1579,377,"07_10_10_29_2012","Hydrozoan","Proboscidactyla",1.00,,,,,,,,,,,,"",50.00,4.00
1580,377,"07_10_10_29_2012","Decapod","Crangon",1.00,,,,,,,,,,,,"",50.00,4.00
1581,499,"09_01_10_29_2012","Copepod","Pseudocalanus",192.00,,,,,,1.00,,26.00,77.00,88.00,,"",50.00,2.00
1582,499,"09_01_10_29_2012","Copepod","Acartia longerimis",382.00,,,,,,,,2.00,1.00,368.00,11.00,"",50.00,2.00
1583,499,"09_01_10_29_2012","Copepod","Oithona atlantica",35.00,,,,,,,,2.00,,33.00,,"",50.00,2.00
1584,499,"09_01_10_29_2012","Copepod","Metridia pacifica",59.00,,,1.00,,16.00,6.00,,12.00,21.00,1.00,2.00,"",50.00,2.00
1585,499,"09_01_10_29_2012","Copepod","Calanus marshallae",16.00,,,,,,,,13.00,2.00,1.00,,"",50.00,2.00
1586,499,"09_01_10_29_2012","Copepod","Neocalanus plumchrus",32.00,,,,,1.00,,,28.00,3.00,,,"",50.00,2.00
1587,499,"09_01_10_29_2012","Copepod","Calanus pacificus",6.00,,,1.00,,,,,4.00,1.00,,,"",50.00,2.00
1588,499,"09_01_10_29_2012","Copepod","Scolecithricella minor",8.00,,,,,,,,5.00,2.00,,1.00,"",50.00,2.00
1589,499,"09_01_10_29_2012","Copepod","Centropages abdominalis",2.00,,,,,,,,1.00,,,1.00,"",50.00,2.00
1590,499,"09_01_10_29_2012","Copepod","Mesocalanus tenuicornis",3.00,,,,,,,,2.00,1.00,,,"",50.00,2.00
1591,499,"09_01_10_29_2012","Copepod","Tortanus discaudatus",3.00,,,1.00,,,,,1.00,,1.00,,"",50.00,2.00
1592,499,"09_01_10_29_2012","Copepod","Epilabidocera longipedata",1.00,,,,,,,,1.00,,,,"",50.00,2.00
1593,499,"09_01_10_29_2012","Copepod","Gaetanus",1.00,,,,,,,,,,,1.00,"",50.00,2.00
1594,499,"09_01_10_29_2012","Amphipod","Paroediceros",2.00,,,,,,,,,,,,"",50.00,2.00
1595,499,"09_01_10_29_2012","Myriapod","Siphonophora",9.00,,,,,,,,,,,,"",50.00,2.00
1596,499,"09_01_10_29_2012","Hydrozoan","Aglantha",16.00,,,,,,,,,,,,"",50.00,2.00
1597,499,"09_01_10_29_2012","Amphipod","Themisto pacifica",10.00,,,,,,,,,,,,"",50.00,2.00
1598,499,"09_01_10_29_2012","Decapod","Crab zoea",1.00,,,,,,,,,,,,"",50.00,2.00
1599,499,"09_01_10_29_2012","Gastropod","Limacina",24.00,,,,,,,,,,,,"",50.00,2.00
1600,499,"09_01_10_29_2012","Mysid","Mysid Juvenile",3.00,,,,,,,,,,,,"",50.00,2.00
1601,499,"09_01_10_29_2012","Echinoderm","Asteroidea",1.00,,,,,,,,,,,,"",50.00,2.00
1602,499,"09_01_10_29_2012","Hydrozoan","Aegina",1.00,,,,,,,,,,,,"",50.00,2.00
1603,499,"09_01_10_29_2012","Amphipod","Paraphoxus",1.00,,,,,,,,,,,,"",50.00,2.00
1604,499,"09_01_10_29_2012","Tunicate","Oikopleura fusiformis",2.00,,,,,,,,,,,,"",50.00,2.00
1605,499,"09_01_10_29_2012","Barnacle","Barnacle nauplii",1.00,,,,,,,,,,,,"",50.00,2.00
1606,499,"09_01_10_29_2012","Decapod","Megalops",1.00,,,,,,,,,,,,"",50.00,2.00
1607,499,"09_01_10_29_2012","Ostracod","Cypris",2.00,,,,,,,,,,,,"",50.00,2.00
1608,499,"09_01_10_29_2012","Euphausid","Thysanoessa raschi",1.00,,,,,,,,,,,,"",50.00,2.00
1609,499,"09_01_10_29_2012","Chaetognath","Parasagitta elegans",238.00,,,,,,,,,,,,"",50.00,2.00
1610,499,"09_01_10_29_2012","Gastropod","Clione",2.00,,,,,,,,,,,,"",50.00,1.00
1611,499,"09_01_10_29_2012","Euphausid","Thysanoessa inermis",1.00,,,,,,,,,,,,"",50.00,1.00
1612,522,"09_06_01_04_2012","Copepod","Pseudocalanus",68.00,,,,,,,,6.00,18.00,44.00,,"",50.00,1.00
1613,522,"09_06_01_04_2012","Copepod","Acartia longerimis",47.00,,,,,,,,,,47.00,,"",50.00,1.00
1614,522,"09_06_01_04_2012","Copepod","Scolecithricella minor",26.00,,,,,,,,9.00,4.00,12.00,1.00,"",50.00,1.00
1615,522,"09_06_01_04_2012","Copepod","Calanus marshallae",37.00,,,1.00,,1.00,,,27.00,7.00,1.00,,"",50.00,1.00
1616,522,"09_06_01_04_2012","Copepod","Oithona atlantica",9.00,,,,,1.00,,,,,8.00,,"",50.00,1.00
1617,522,"09_06_01_04_2012","Copepod","Metridia pacifica",8.00,,,,,1.00,,,2.00,3.00,2.00,,"",50.00,1.00
1618,522,"09_06_01_04_2012","Copepod","Calanus pacificus",5.00,,,,,,,,4.00,,,1.00,"",50.00,1.00
1619,522,"09_06_01_04_2012","Copepod","Tortanus discaudatus",6.00,,,,,,,,1.00,3.00,1.00,1.00,"",50.00,1.00
1620,522,"09_06_01_04_2012","Copepod","Neocalanus plumchrus",2.00,,,,,,,,1.00,1.00,,,"",50.00,1.00
1621,522,"09_06_01_04_2012","Chaetognath","Parasagitta elegans",67.00,,,,,,,,,,,,"",50.00,1.00
1622,522,"09_06_01_04_2012","Hydrozoan","Aglantha",12.00,,,,,,,,,,,,"",50.00,1.00
1623,522,"09_06_01_04_2012","Unknown","Egg",1.00,,,,,,,,,,,,"",50.00,1.00
1624,522,"09_06_01_04_2012","Euphausid","Thysanoessa gregaria",79.00,,,,,,,,,,,,"",50.00,1.00
1625,522,"09_06_01_04_2012","Isopod","Idotea",4.00,,,,,,,,,,,,"",50.00,1.00
1626,522,"09_06_01_04_2012","Euphausid","Euphausia pacifica",19.00,,,,,,,,,,,,"",50.00,1.00
1627,522,"09_06_01_04_2012","Gastropod","Clione",1.00,,,,,,,,,,,,"",50.00,1.00
1628,522,"09_06_01_04_2012","Gastropod","Limacina",38.00,,,,,,,,,,,,"",50.00,1.00
1629,522,"09_06_01_04_2012","Amphipod","Themisto pacifica",2.00,,,,,,,,,,,,"",50.00,1.00
1630,522,"09_06_01_04_2012","Euphausid","Furcilia",3.00,,,,,,,,,,,,"",50.00,1.00
1631,522,"09_06_01_04_2012","Barnacle","Barnacle nauplii",1.00,,,,,,,,,,,,"",50.00,1.00
1632,492,"09_06_08_31_2012","Copepod","Pseudocalanus",241.00,,,,,,,,32.00,42.00,161.00,6.00,"",50.00,8.00
1633,492,"09_06_08_31_2012","Copepod","Acartia longerimis",165.00,,,,,,,,3.00,1.00,147.00,14.00,"",50.00,8.00
1634,492,"09_06_08_31_2012","Copepod","Centropages abdominalis",107.00,,,,,,1.00,,22.00,12.00,31.00,41.00,"",50.00,8.00
1635,492,"09_06_08_31_2012","Copepod","Calanus marshallae",12.00,,1.00,,,1.00,,,6.00,,3.00,1.00,"",50.00,8.00
1636,492,"09_06_08_31_2012","Copepod","Oithona atlantica",1.00,,,,,,,,,,1.00,,"",50.00,8.00
1637,492,"09_06_08_31_2012","Copepod","Oithona similis",1.00,,,,,,,,,,1.00,,"",50.00,8.00
1638,492,"09_06_08_31_2012","Chaetognath","Parasagitta elegans",40.00,,,,,,,,,,,,"",50.00,8.00
1639,492,"09_06_08_31_2012","Unknown","Egg",1.00,,,,,,,,,,,,"",50.00,8.00
1640,492,"09_06_08_31_2012","Decapod","Pinnotheridae zoea",6.00,,,,,,,,,,,,"",50.00,4.00
1641,492,"09_06_08_31_2012","Euphausid","Furcilia",2.00,,,,,,,,,,,,"",50.00,8.00
1642,492,"09_06_08_31_2012","Crustecean","Nauplii",1.00,,,,,,,,,,,,"",50.00,8.00
1643,492,"09_06_08_31_2012","Hydrozoan","Aglantha",2.00,,,,,,,,,,,,"",50.00,8.00
1644,492,"09_06_08_31_2012","Tunicate","Oikopleura fusiformis",6.00,,,,,,,,,,,,"",50.00,8.00
1645,492,"09_06_08_31_2012","Hydrozoan","Clytia gregaria",4.00,,,,,,,,,,,,"",50.00,2.00
1646,492,"09_06_08_31_2012","Branchiopod","Podon",4.00,,,,,,,,,,,,"",50.00,8.00
1647,492,"09_06_08_31_2012","Branchiopod","Evadne",2.00,,,,,,,,,,,,"",50.00,8.00
1648,492,"09_06_08_31_2012","Decapod","Shrimp zoea",1.00,,,,,,,,,,,,"",50.00,8.00
1649,492,"09_06_08_31_2012","Hydrozoan","Melicertum",1.00,,,,,,,,,,,,"",50.00,8.00
1650,492,"09_06_08_31_2012","Hydrozoan","Proboscidactyla",5.00,,,,,,,,,,,,"",50.00,8.00
1651,492,"09_06_08_31_2012","Gastropod","Limacina",4.00,,,,,,,,,,,,"",50.00,8.00
1652,492,"09_06_08_31_2012","Amphipod","Themisto pacifica",1.00,,,,,,,,,,,,"",50.00,8.00
1653,492,"09_06_08_31_2012","Decapod","Crab zoea",1.00,,,,,,,,,,,,"",50.00,8.00
1654,492,"09_06_08_31_2012","Isopod","Idotea",1.00,,,,,,,,,,,,"",50.00,8.00
1655,492,"09_06_08_31_2012","Gastropod","Clione",13.00,,,,,,,,,,,,"",50.00,1.00
1656,492,"09_06_08_31_2012","Hydrozoan","Sarsia",1.00,,,,,,,,,,,,"",50.00,2.00
1657,515,"09_01_01_04_2012","Copepod","Pseudocalanus",167.00,,,,,,,,27.00,47.00,88.00,5.00,"",50.00,1.00
1658,515,"09_01_01_04_2012","Copepod","Acartia longerimis",70.00,,,,,,,,2.00,,68.00,,"",50.00,1.00
1659,515,"09_01_01_04_2012","Copepod","Calanus pacificus",18.00,,,,,1.00,,,16.00,1.00,,,"",50.00,1.00
1660,515,"09_01_01_04_2012","Copepod","Calanus marshallae",86.00,,,3.00,,4.00,1.00,,58.00,19.00,1.00,,"",50.00,1.00
1661,515,"09_01_01_04_2012","Copepod","Tortanus discaudatus",9.00,,,,,,,,2.00,2.00,2.00,3.00,"",50.00,1.00
1662,515,"09_01_01_04_2012","Copepod","Oithona atlantica",22.00,,,,,1.00,,,,,21.00,,"",50.00,1.00
1663,515,"09_01_01_04_2012","Copepod","Metridia pacifica",10.00,,,,,3.00,1.00,,3.00,2.00,,1.00,"",50.00,1.00
1664,515,"09_01_01_04_2012","Copepod","Tisbe spp.",3.00,,,,1,,,,,,1.00,1.00,"",50.00,1.00
1665,515,"09_01_01_04_2012","Copepod","Centropages abdominalis",2.00,,,,,,,,,,2.00,,"",50.00,1.00
1666,515,"09_01_01_04_2012","Copepod","Scolecithricella minor",7.00,,,,,,,,1.00,3.00,2.00,1.00,"",50.00,1.00
1667,515,"09_01_01_04_2012","Copepod","Epilabidocera longipedata",1.00,,,,,,,,1.00,,,,"",50.00,1.00
1668,515,"09_01_01_04_2012","Copepod","Mesocalanus tenuicornis",1.00,,,,,,,,,,1.00,,"",50.00,1.00
1669,515,"09_01_01_04_2012","Hydrozoan","Aglantha",146.00,,,,,,,,,,,,"",50.00,1.00
1670,515,"09_01_01_04_2012","Chaetognath","Parasagitta elegans",167.00,,,,,,,,,,,,"",50.00,1.00
1671,515,"09_01_01_04_2012","Fish","Fish egg",4.00,,,,,,,,,,,,"",50.00,1.00
1672,515,"09_01_01_04_2012","Gastropod","Limacina",75.00,,,,,,,,,,,,"",50.00,1.00
1673,515,"09_01_01_04_2012","Isopod","Idotea",4.00,,,,,,,,,,,,"",50.00,1.00
1674,515,"09_01_01_04_2012","Euphausid","Calyptopis",1.00,,,,,,,,,,,,"",50.00,1.00
1675,515,"09_01_01_04_2012","Myriapod","Siphonophora",6.00,,,,,,,,,,,,"",50.00,1.00
1676,515,"09_01_01_04_2012","Amphipod","Themisto pacifica",3.00,,,,,,,,,,,,"",50.00,1.00
1677,515,"09_01_01_04_2012","Ostracod","Cypris",1.00,,,,,,,,,,,,"",50.00,1.00
1678,515,"09_01_01_04_2012","Gastropod","Clione",5.00,,,,,,,,,,,,"",50.00,1.00
1679,515,"09_01_01_04_2012","Euphausid","Thysanoessa gregaria",1.00,,,,,,,,,,,,"",50.00,1.00
1680,515,"09_01_01_04_2012","Ostracod","Ostracodaa",4.00,,,,,,,,,,,,"",50.00,1.00
1681,515,"09_01_01_04_2012","Euphausid","Euphausia pacifica",3.00,,,,,,,,,,,,"",50.00,1.00
1682,515,"09_01_01_04_2012","Barnacle","Barnacle nauplii",1.00,,,,,,,,,,,,"",50.00,1.00
1683,515,"09_01_01_04_2012","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,"",50.00,1.00
1684,515,"09_01_01_04_2012","Branchiopod","Evadne",1.00,,,,,,,,,,,,"",50.00,1.00
1685,236,"06_05_07_30_2012","Copepod","Pseudocalanus",370.00,,,,,,,,14.00,10.00,279.00,67.00,"",50.00,16.00
1686,236,"06_05_07_30_2012","Copepod","Acartia longerimis",17.00,,,,,,,,,,17.00,,"",50.00,16.00
1687,236,"06_05_07_30_2012","Copepod","Metridia pacifica",16.00,,,,,3.00,,,5.00,6.00,2.00,,"",50.00,16.00
1688,236,"06_05_07_30_2012","Copepod","Calanus marshallae",6.00,,1.00,1.00,,1.00,,,3.00,,,,"",50.00,16.00
1689,236,"06_05_07_30_2012","Copepod","Oithona atlantica",1.00,,,,,,,,,,1.00,,"",50.00,16.00
1690,236,"06_05_07_30_2012","Copepod","Neocalanus plumchrus",1.00,,,,,1.00,,,,,,,"",50.00,16.00
1691,236,"06_05_07_30_2012","Copepod","Eucalanus bungii",19.00,,1.00,13.00,,2.00,2.00,,1.00,,,,"",50.00,16.00
1692,236,"06_05_07_30_2012","Copepod","Calanus pacificus",1.00,,,,,,,,,,,1.00,"",50.00,16.00
1693,236,"06_05_07_30_2012","Copepod","Oithona similis",1.00,,,,,,,,,,,1.00,"",50.00,16.00
1694,236,"06_05_07_30_2012","Copepod","Centropages abdominalis",1.00,,,,,,1.00,,,,,,"",50.00,16.00
1695,236,"06_05_07_30_2012","Tunicate","Fritillaria borealis",16.00,,,,,,,,,,,,"",50.00,16.00
1696,236,"06_05_07_30_2012","Tunicate","Oikopleura fusiformis",29.00,,,,,,,,,,,,"",50.00,16.00
1697,236,"06_05_07_30_2012","Euphausid","Calyptopis",5.00,,,,,,,,,,,,"",50.00,16.00
1698,236,"06_05_07_30_2012","Hydrozoan","Nanomia bijuga",1.00,,,,,,,,,,,,"",50.00,16.00
1699,236,"06_05_07_30_2012","Amphipod","Themisto pacifica",2.00,,,,,,,,,,,,"",50.00,4.00
1700,236,"06_05_07_30_2012","Chaetognath","Parasagitta elegans",7.00,,,,,,,,,,,,"",50.00,16.00
1701,236,"06_05_07_30_2012","Echinoderm","Pluteus",2.00,,,,,,,,,,,,"",50.00,16.00
1702,236,"06_05_07_30_2012","Unknown","Egg",15.00,,,,,,,,,,,,"",50.00,16.00
1703,236,"06_05_07_30_2012","Decapod","Crab zoea",15.00,,,,,,,,,,,,"",50.00,2.00
1704,236,"06_05_07_30_2012","Myriapod","Siphonophora",7.00,,,,,,,,,,,,"",50.00,16.00
1705,236,"06_05_07_30_2012","Fish","Microgadus proximus",1.00,,,,,,,,,,,,"",50.00,16.00
1706,236,"06_05_07_30_2012","Decapod","Shrimp zoea",1.00,,,,,,,,,,,,"",50.00,16.00
1707,236,"06_05_07_30_2012","Decapod","Megalops",1.00,,,,,,,,,,,,"",50.00,2.00
1708,236,"06_05_07_30_2012","Gastropod","Clione",2.00,,,,,,,,,,,,"",50.00,1.00
1709,486,"09_01_08_31_2012","Copepod","Pseudocalanus",234.00,,,,,,,,37.00,86.00,109.00,2.00,"",50.00,16.00
1710,486,"09_01_08_31_2012","Copepod","Acartia longerimis",71.00,,,,,,,,,,69.00,2.00,"",50.00,16.00
1711,486,"09_01_08_31_2012","Copepod","Centropages abdominalis",61.00,,,,,1.00,,,16.00,7.00,19.00,18.00,"",50.00,16.00
1712,486,"09_01_08_31_2012","Copepod","Metridia pacifica",3.00,,,,,1.00,,,,1.00,1.00,,"",50.00,16.00
1713,486,"09_01_08_31_2012","Copepod","Neocalanus plumchrus",2.00,,,,,,,,1.00,1.00,,,"",50.00,16.00
1714,486,"09_01_08_31_2012","Copepod","Tisbe spp.",1.00,,,,,,,,,,1.00,,"",50.00,16.00
1715,486,"09_01_08_31_2012","Copepod","Eucalanus bungii",1.00,,,,,,,,1.00,,,,"",50.00,16.00
1716,486,"09_01_08_31_2012","Copepod","Calanus marshallae",7.00,,,,,,,,6.00,1.00,,,"",50.00,16.00
1717,486,"09_01_08_31_2012","Chaetognath","Parasagitta elegans",56.00,,,,,,,,,,,,"",50.00,16.00
1718,486,"09_01_08_31_2012","Hydrozoan","Gonionemus",2.00,,,,,,,,,,,,"",50.00,16.00
1719,486,"09_01_08_31_2012","Hydrozoan","Aglantha",1.00,,,,,,,,,,,,"",50.00,16.00
1720,486,"09_01_08_31_2012","Hydrozoan","Proboscidactyla",1.00,,,,,,,,,,,,"",50.00,16.00
1721,486,"09_01_08_31_2012","Hydrozoan","Bougainvillia",1.00,,,,,,,,,,,,"",50.00,16.00
1722,486,"09_01_08_31_2012","Tunicate","Oikopleura fusiformis",2.00,,,,,,,,,,,,"",50.00,16.00
1723,486,"09_01_08_31_2012","Decapod","Crab zoea",4.00,,,,,,,,,,,,"",50.00,16.00
1724,486,"09_01_08_31_2012","Gastropod","Limacina",4.00,,,,,,,,,,,,"",50.00,16.00
1725,486,"09_01_08_31_2012","Gastropod","Clione",7.00,,,,,,,,,,,,"",50.00,1.00
1726,486,"09_01_08_31_2012","Branchiopod","Podon",1.00,,,,,,,,,,,,"",50.00,16.00
1727,486,"09_01_08_31_2012","Amphipod","Themisto pacifica",1.00,,,,,,,,,,,,"",50.00,8.00
1728,138,"04_07_07_31_2012","Copepod","Pseudocalanus",187.00,,,,,,,,15.00,5.00,154.00,13.00,"",50.00,1.00
1729,138,"04_07_07_31_2012","Copepod","Acartia longerimis",144.00,,,,,,,,7.00,,136.00,1.00,"",50.00,1.00
1730,138,"04_07_07_31_2012","Copepod","Metridia pacifica",3.00,,,,,,,,2.00,,1.00,,"",50.00,1.00
1731,138,"04_07_07_31_2012","Copepod","Centropages abdominalis",2.00,,,,,,,,,,2.00,,"",50.00,1.00
1732,138,"04_07_07_31_2012","Copepod","Calanus marshallae",5.00,,1.00,,,,,,2.00,,2.00,,"",50.00,1.00
1733,138,"04_07_07_31_2012","Copepod","Eurytemora affinis",1.00,,,,,,,,1.00,,,,"",50.00,1.00
1734,138,"04_07_07_31_2012","Barnacle","Barnacle nauplii",20.00,,,,,,,,,,,,"",50.00,1.00
1735,138,"04_07_07_31_2012","Unknown","Egg",4.00,,,,,,,,,,,,"",50.00,1.00
1736,138,"04_07_07_31_2012","Tunicate","Fritillaria borealis",1.00,,,,,,,,,,,,"",50.00,1.00
1737,138,"04_07_07_31_2012","Euphausid","Calyptopis",2.00,,,,,,,,,,,,"",50.00,1.00
1738,138,"04_07_07_31_2012","Gastropod","Limacina",1.00,,,,,,,,,,,,"",50.00,1.00
1739,138,"04_07_07_31_2012","Decapod","Crab zoea",1.00,,,,,,,,,,,,"",50.00,1.00
1740,138,"04_07_07_31_2012","Ostracod","Cypris",1.00,,,,,,,,,,,,"",50.00,1.00
1741,138,"04_07_07_31_2012","Amphipod","Themisto pacifica",1.00,,,,,,,,,,,,"",50.00,1.00
1742,358,"07_04_10_29_2012","Copepod","Pseudocalanus",234.00,,,,,,,,15.00,9.00,210.00,,"",50.00,2.00
1743,358,"07_04_10_29_2012","Copepod","Acartia longerimis",37.00,,,,,,,,5.00,,31.00,1.00,"",50.00,2.00
1744,358,"07_04_10_29_2012","Copepod","Oithona atlantica",51.00,,,,,1.00,,,3.00,,47.00,,"",50.00,2.00
1745,358,"07_04_10_29_2012","Copepod","Metridia pacifica",164.00,,,5.00,,41.00,25.00,,36.00,56.00,,1.00,"",50.00,2.00
1746,358,"07_04_10_29_2012","Copepod","Calanus marshallae",66.00,,4.00,10.00,,26.00,,,20.00,4.00,2.00,,"",50.00,2.00
1747,358,"07_04_10_29_2012","Copepod","Eucalanus bungii",2.00,,,,,2.00,,,,,,,"",50.00,2.00
1748,358,"07_04_10_29_2012","Copepod","Mesocalanus tenuicornis",17.00,,,,,1.00,,,8.00,1.00,7.00,,"",50.00,2.00
1749,358,"07_04_10_29_2012","Copepod","Epilabidocera longipedata",2.00,,,,,,1.00,,,1.00,,,"",50.00,2.00
1750,358,"07_04_10_29_2012","Copepod","Calanus pacificus",21.00,,,,,4.00,,,14.00,1.00,2.00,,"",50.00,2.00
1751,358,"07_04_10_29_2012","Copepod","Oithona similis",10.00,,,,,,,,9.00,,1.00,,"",50.00,2.00
1752,358,"07_04_10_29_2012","Copepod","Centropages abdominalis",2.00,,,,,,,,,1.00,1.00,,"",50.00,2.00
1753,358,"07_04_10_29_2012","Copepod","Paracalanus parvus",1.00,,,,,,,,,1.00,,,"",50.00,2.00
1754,358,"07_04_10_29_2012","Copepod","Scolecithricella minor",1.00,,,,,,,,,,1.00,,"",50.00,2.00
1755,358,"07_04_10_29_2012","Tunicate","Oikopleura fusiformis",49.00,,,,,,,,,,,,"",50.00,2.00
1756,358,"07_04_10_29_2012","Tunicate","Fritillaria borealis",20.00,,,,,,,,,,,,"",50.00,2.00
1757,358,"07_04_10_29_2012","Decapod","Crab zoea",1.00,,,,,,,,,,,,"",50.00,2.00
1758,358,"07_04_10_29_2012","Amphipod","Themisto pacifica",18.00,,,,,,,,,,,,"",50.00,2.00
1759,358,"07_04_10_29_2012","Euphausid","Calyptopis",9.00,,,,,,,,,,,,"",50.00,2.00
1760,358,"07_04_10_29_2012","Hydrozoan","Aglantha",28.00,,,,,,,,,,,,"",50.00,2.00
1761,358,"07_04_10_29_2012","Gastropod","Clione",2.00,,,,,,,,,,,,"",50.00,2.00
1762,358,"07_04_10_29_2012","Myriapod","Siphonophora",25.00,,,,,,,,,,,,"",50.00,2.00
1763,358,"07_04_10_29_2012","Gastropod","Limacina",113.00,,,,,,,,,,,,"",50.00,2.00
1764,358,"07_04_10_29_2012","Chaetognath","Parasagitta elegans",8.00,,,,,,,,,,,,"",50.00,2.00
1765,358,"07_04_10_29_2012","Hydrozoan","Proboscidactyla",1.00,,,,,,,,,,,,"",50.00,2.00
1766,358,"07_04_10_29_2012","Amphipod","Stenothoe",1.00,,,,,,,,,,,,"",50.00,2.00
1767,358,"07_04_10_29_2012","Euphausid","Furcilia",6.00,,,,,,,,,,,,"",50.00,2.00
1768,358,"07_04_10_29_2012","Hydrozoan","Nanomia bijuga",4.00,,,,,,,,,,,,"",50.00,2.00
1769,358,"07_04_10_29_2012","Echinoderm","Pluteus",9.00,,,,,,,,,,,,"",50.00,2.00
1770,358,"07_04_10_29_2012","Cumacean","Cumacea",1.00,,,,,,,,,,,,"",50.00,2.00
1771,358,"07_04_10_29_2012","Hydrozoan","Melicertum",2.00,,,,,,,,,,,,"",50.00,2.00
1772,358,"07_04_10_29_2012","Hydrozoan","Clytia gregaria",1.00,,,,,,,,,,,,"",50.00,1.00
1773,358,"07_04_10_29_2012","Chaetognath","Parasagitta elegans",12.00,,,,,,,,,,,,"",50.00,1.00
1774,306,"06_05_10_28_2012","Copepod","Pseudocalanus",180.00,,,,,,,,10.00,6.00,164.00,,"",50.00,16.00
1775,306,"06_05_10_28_2012","Copepod","Acartia longerimis",69.00,,1.00,2.00,,2.00,,,18.00,3.00,38.00,5.00,"",50.00,16.00
1776,306,"06_05_10_28_2012","Copepod","Metridia pacifica",21.00,,,4.00,,7.00,,,5.00,5.00,,,"",50.00,16.00
1777,306,"06_05_10_28_2012","Copepod","Calanus pacificus",8.00,,,1.00,,,,,7.00,,,,"",50.00,16.00
1778,306,"06_05_10_28_2012","Copepod","Oithona atlantica",8.00,,,,,,,,3.00,,5.00,,"",50.00,16.00
1779,306,"06_05_10_28_2012","Copepod","Calanus marshallae",28.00,,5.00,6.00,,3.00,,,13.00,1.00,,,"",50.00,16.00
1780,306,"06_05_10_28_2012","Copepod","Centropages abdominalis",5.00,,,,,,,,,,3.00,2.00,"",50.00,16.00
1781,306,"06_05_10_28_2012","Copepod","Mesocalanus tenuicornis",1.00,,,,,,,,,,1.00,,"",50.00,16.00
1782,306,"06_05_10_28_2012","Copepod","Epilabidocera longipedata",6.00,,,2.00,,1.00,,,,2.00,,1.00,"",50.00,16.00
1783,306,"06_05_10_28_2012","Tunicate","Oikopleura fusiformis",19.00,,,,,,,,,,,,"",50.00,16.00
1784,306,"06_05_10_28_2012","Myriapod","Siphonophora",17.00,,,,,,,,,,,,"",50.00,16.00
1785,306,"06_05_10_28_2012","Tunicate","Fritillaria borealis",19.00,,,,,,,,,,,,"",50.00,16.00
1786,306,"06_05_10_28_2012","Euphausid","Calyptopis",6.00,,,,,,,,,,,,"",50.00,16.00
1787,306,"06_05_10_28_2012","Echinoderm","Pluteus",8.00,,,,,,,,,,,,"",50.00,16.00
1788,306,"06_05_10_28_2012","Hydrozoan","Aglantha",33.00,,,,,,,,,,,,"",50.00,16.00
1789,306,"06_05_10_28_2012","Chaetognath","Parasagitta elegans",16.00,,,,,,,,,,,,"",50.00,8.00
1790,306,"06_05_10_28_2012","Amphipod","Themisto pacifica",13.00,,,,,,,,,,,,"",50.00,4.00
1791,306,"06_05_10_28_2012","Gastropod","Clione",3.00,,,,,,,,,,,,"",50.00,16.00
1792,306,"06_05_10_28_2012","Euphausid","Furcilia",1.00,,,,,,,,,,,,"",50.00,16.00
1793,306,"06_05_10_28_2012","Hydrozoan","Nanomia bijuga",1.00,,,,,,,,,,,,"",50.00,16.00
1794,306,"06_05_10_28_2012","Gastropod","Limacina",115.00,,,,,,,,,,,,"",50.00,16.00
1795,478,"09_06_07_12_2012","Copepod","Pseudocalanus",121.00,,,,,2.00,,,25.00,26.00,55.00,13.00,"",50.00,32.00
1796,478,"09_06_07_12_2012","Copepod","Acartia longerimis",8.00,,,,,,,,,,7.00,1.00,"",50.00,32.00
1797,478,"09_06_07_12_2012","Copepod","Acartia clausi",2.00,,,,,,,,,,,2.00,"",50.00,32.00
