StationEvent,SampleEvent,Date,Time,Type,Depth,Cast,FlowmeterStart,FlowmeterEnd,Temp,Salinity,DO,Comments,TowTime,DateTimeStamp
887,1324,"07/21/14 00:00:00","12/30/99 15:44:00","CTD",97.0,161,,,,,,"off 15:50",96,
888,1325,"07/21/14 00:00:00","12/30/99 15:54:00","CTD",98.0,162,,,,,,"off 15:59",86,
888,1326,"07/21/14 00:00:00","12/30/99 16:01:00","ZOOPLANKTON",50.0,,380321,383866,,,,,66,"07/21/14 15:45:00"
888,1327,"07/21/14 00:00:00","12/30/99 15:54:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/21/14 15:45:00"
889,1328,"07/21/14 00:00:00","12/30/99 16:14:00","CTD",95.0,163,,,,,,,,
889,1329,"07/21/14 00:00:00","12/30/99 16:26:00","OCEAN ACIDIFICATION",91.0,,,,,,,"90 M + surface (~1M) Two water samples taken w/ Niskin on CTD cable",,"07/21/14 16:00:00"
890,1330,"07/21/14 00:00:00","12/30/99 16:32:00","CTD",93.7,164,,,,,,,77,
891,1331,"07/21/14 00:00:00","12/30/99 16:39:00","CTD",91.2,165,,,,,,,75,
892,1332,"07/21/14 00:00:00","12/30/99 16:47:00","CTD",72.1,166,,,,,,"Cast 166 @ 1647",64,
893,1333,"07/21/14 00:00:00","12/30/99 16:53:00","CTD",55.2,167,,,,,,"2 casts.",49,
893,1334,"07/21/14 00:00:00","12/30/99 17:08:00","ZOOPLANKTON",66.0,,386374,388823,,,,"wire tangeld on first zoop cast. 40m deep tow depth off 1656",60,
893,1335,"07/21/14 00:00:00","12/30/99 16:53:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered",,"07/21/14 16:45:00"
894,1336,"07/21/14 00:00:00","12/30/99 17:16:00","CTD",52.7,168,,,,,,"Did not capture very shallow, most turbid (and likely fresher) layer because of CTD depth. Extra statoin inshore of 9-1 to get profile (in turbid water) on south side of strong front",,"07/21/14 17:15:00"
895,1337,"07/21/14 00:00:00","12/30/99 18:35:00","CTD",25.2,169,,,,,,"Cast 169 @ 1836. Transducer depths - transducer is ~ 9 ft deep",,
896,1338,"07/21/14 00:00:00","12/30/99 18:46:00","CTD",16.5,170,,,,,,"note reversal in station order - began on station 9 and then 10. Cast 170 @ 1847. Transducer depths ~ 9 ft deep",19,
897,1339,"07/21/14 00:00:00","12/30/99 19:03:00","CTD",27.1,171,,,,,,"Cast 171 @ 1904. transducer depths - ~9ft deep",24,
898,1340,"07/21/14 00:00:00","12/30/99 19:15:00","CTD",34.0,172,,,,,,"Cast 172 @ 1917. Transducer dpeths - transducer ~ 9ft deep",35,
898,1341,"07/21/14 00:00:00","12/30/99 19:20:00","ZOOPLANKTON",20.0,,389634,390829,,,,"2 unsuccessful casts before 3rd successful one.",33,"07/21/14 19:15:00"
898,1342,"07/21/14 00:00:00","12/30/99 19:15:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered",,"07/21/14 19:15:00"
899,1343,"07/21/14 00:00:00","12/30/99 19:47:00","CTD",60.6,173,,,,,,"cast 173 @ 1948. transducer depths - transducer ~9ft deep",75,
900,1344,"07/21/14 00:00:00","12/30/99 20:07:00","CTD",77.9,174,,,,,,"no recorded time. Cast 174 @ 2008. transducer depths",,
901,1345,"07/21/14 00:00:00","12/30/99 20:21:00","CTD",84.0,175,,,,,,,86,
901,1346,"07/21/14 00:00:00","12/30/99 20:34:00","ZOOPLANKTON",50.0,,391857,394987,,,,,88,"07/21/14 20:15:00"
901,1347,"07/21/14 00:00:00","12/30/99 20:20:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/21/14 20:15:00"
901,1348,"07/21/14 00:00:00","12/30/99 20:25:00","OCEAN ACIDIFICATION",77.0,,,,,,,"Two OA water samples w/ Niskn bottle on CTD cable",,"07/21/14 20:15:00"
901,1349,"07/21/14 00:00:00","12/30/99 20:29:00","OCEAN ACIDIFICATION",1.0,,,,,,,,,"07/21/14 20:15:00"
901,1350,"07/21/14 00:00:00","12/30/99 20:52:00","ZOOPLANKTON",1.0,,982,1915,,,,"Zoop 150net",75,"07/21/14 20:15:00"
902,1351,"07/21/14 00:00:00","12/30/99 21:17:00","CTD",108.0,176,,,,,,"time not recorded. cast 176 @2134. transducer depths",,
903,1352,"07/21/14 00:00:00","12/30/99 21:33:00","CTD",101.0,177,,,,,,"tow time not recorded. cast 177 @ 2134. transducer depths",,
903,1353,"07/21/14 00:00:00","12/30/99 21:43:00","ZOOPLANKTON",50.0,,394990,398083,,,,,80,"07/21/14 21:30:00"
903,1354,"07/21/14 00:00:00","12/30/99 21:32:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/21/14 21:30:00"
904,1355,"07/21/14 00:00:00","12/30/99 22:12:00","CTD",17.9,178,,,,,,"cast 178 @ 2213. transducer depths",20,
905,1356,"07/22/14 00:00:00","12/30/99 08:01:00","CTD",7.5,179,,,,,,"cast 179 @ 801. transducer depths",,
906,1357,"07/22/14 00:00:00","12/30/99 08:12:00","CTD",10.8,180,,,,,,"cast 180 @ 0813. transducer depths",,
907,1358,"07/22/14 00:00:00","12/30/99 08:30:00","CTD",18.4,181,,,,,,"cast 182 @ 0859. transducer depths. Hydraulics are off, fixed hereafter.",34,
908,1359,"07/22/14 00:00:00","12/30/99 08:59:00","CTD",25.5,182,,,,,,"cast 182 @ 0859. transducer depth",,
909,1360,"07/22/14 00:00:00","12/30/99 09:13:00","CTD",31.4,183,,,,,,"cast 183 @ 0913. transducer depths",31,
909,1361,"07/22/14 00:00:00","12/30/99 09:18:00","ZOOPLANKTON",20.0,,398155,400313,,,,,40,"07/22/14 09:00:00"
909,1362,"07/22/14 00:00:00","12/30/99 09:13:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/22/14 09:00:00"
910,1363,"07/22/14 00:00:00","12/30/99 09:47:00","CTD",36.0,184,,,,,,"Cast 184 @ 0948. Transducer depths",25,
911,1364,"07/22/14 00:00:00","12/30/99 10:08:00","CTD",37.0,185,,,,,,"Cast 185 @ 1009. transducer depths",30,"07/22/14 10:00:00"
912,1365,"07/22/14 00:00:00","12/30/99 10:27:00","CTD",48.0,186,,,,,,"cast 186 @ 1028. transducer depths",57,
913,1366,"07/22/14 00:00:00","12/30/99 10:49:00","CTD",70.0,187,,,,,,"cast 187 @ 1050. transducer depths",,
914,1367,"07/22/14 00:00:00","12/30/99 11:15:00","CTD",78.5,188,,,,,,"left CTD on a little too logn on desk after cast",82,
914,1368,"07/22/14 00:00:00","12/30/99 11:38:00","ZOOPLANKTON",50.0,,400162,403595,,,,,87,"07/22/14 11:00:00"
914,1369,"07/22/14 00:00:00","12/30/99 11:14:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/22/14 11:00:00"
914,1370,"07/22/14 00:00:00","12/30/99 11:15:00","OCEAN ACIDIFICATION",70.0,,,,,,,"OA samples w/ Wiskin",,"07/22/14 11:00:00"
914,1371,"07/22/14 00:00:00","12/30/99 11:30:00","OCEAN ACIDIFICATION",1.0,,,,,,,"OA sample # 2",,"07/22/14 11:00:00"
915,1372,"07/22/14 00:00:00","12/30/99 12:15:00","CTD",109.0,189,,,,,,"cast 189 @ 1215. transducer depths.",108,
916,1373,"07/22/14 00:00:00","12/30/99 12:42:00","CTD",50.2,190,,,,,,"cast 190 @ 1244. transducer depths.",40,
917,1374,"07/22/14 00:00:00","12/30/99 13:02:00","CTD",30.0,191,,,,,,"cast 191 @ 1304. transducer depths",,
918,1375,"07/22/14 00:00:00","12/30/99 13:25:00","CTD",28.8,192,,,,,," Cast 192 @ 1327. transducer depths",25,
918,1376,"07/22/14 00:00:00","12/30/99 13:31:00","ZOOPLANKTON",20.0,,403338,404808,,,,,32,"07/22/14 13:15:00"
918,1377,"07/22/14 00:00:00","12/30/99 13:25:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/22/14 13:15:00"
919,1378,"07/22/14 00:00:00","12/30/99 13:53:00","CTD",32.5,193,,,,,,"cast 193 @ 1353. transducer depths",,
920,1379,"07/22/14 00:00:00","12/30/99 14:07:00","CTD",29.0,194,,,,,,"cast 194 @ 1408. transducer depths.",,
921,1380,"07/22/14 00:00:00","12/30/99 14:22:00","CTD",20.5,195,,,,,,"cast 195 @ 1423. transducer depths",21,
937,1407,"07/23/14 00:00:00","12/30/99 08:38:00","CTD",31.6,196,,,,,,"Cast 196 @ 840. transducer depths ~9ft",,
938,1408,"07/23/14 00:00:00","12/30/99 08:50:00","CTD",47.0,197,,,,,,"cast 197 @ 851. transducer depth",,
939,1409,"07/23/14 00:00:00","12/30/99 09:02:00","CTD",103.0,198,,,,,,"cast 198 @ 904. transducer depth",100,
940,1410,"07/23/14 00:00:00","12/30/99 09:18:00","CTD",105.0,199,,,,,,"cast 199 @ 919. transducer depth",104,
941,1411,"07/23/14 00:00:00","12/30/99 09:40:00","CTD",104.0,200,,,,,,"longer soak - put bottle on. Cast 200 @941. transducer depth",106,
941,1412,"07/23/14 00:00:00","12/30/99 09:58:00","ZOOPLANKTON",50.0,,404818,407974,,,,"#1",47,"07/23/14 09:30:00"
941,1413,"07/23/14 00:00:00","12/30/99 09:39:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered",,"07/23/14 09:30:00"
941,1414,"07/23/14 00:00:00","12/30/99 09:42:00","OCEAN ACIDIFICATION",92.0,,,,,,,"#1",,"07/23/14 09:30:00"
941,1415,"07/23/14 00:00:00","12/30/99 09:52:00","OCEAN ACIDIFICATION",1.0,,,,,,,"#2",,"07/23/14 09:30:00"
941,1416,"07/23/14 00:00:00","12/30/99 10:06:00","ZOOPLANKTON",50.0,,667515,4508,,,,"150 mesh 2nd zoop cast.",104,"07/23/14 09:30:00"
942,1417,"07/23/14 00:00:00","12/30/99 10:38:00","CTD",143.0,201,,,,,,"cast 201 @1039. transducer depths",160,
943,1418,"07/23/14 00:00:00","12/30/99 11:00:00","CTD",124.0,202,,,,,,"Cast 202 @1101. transducer depth",140,
944,1419,"07/23/14 00:00:00","12/30/99 11:20:00","CTD",141.0,203,,,,,,"cast 203 @1121. transducer depth",163,
945,1420,"07/23/14 00:00:00","12/30/99 11:43:00","CTD",129.0,204,,,,,,"cast 204 @ 1144. transducer depth",,
945,1421,"07/23/14 00:00:00","12/30/99 11:55:00","ZOOPLANKTON",50.0,,4626,7056,,,,"150 mesh only. Took extra plankton tow (150) to see what was in the convergence zone.",97,"07/23/14 11:30:00"
946,1422,"07/23/14 00:00:00","12/30/99 12:14:00","CTD",98.4,205,,,,,,"Cast 205 @1215. transducer depth",107,
947,1423,"07/23/14 00:00:00","12/30/99 12:34:00","CTD",115.0,206,,,,,,"cast 206 @ 1235. transducer depth",125,
947,1424,"07/23/14 00:00:00","12/30/99 12:50:00","ZOOPLANKTON",50.0,,407958,411079,,,,,98,"07/23/14 12:30:00"
947,1425,"07/23/14 00:00:00","12/30/99 12:34:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/23/14 12:30:00"
947,1426,"07/23/14 00:00:00","12/30/99 12:38:00","OCEAN ACIDIFICATION",105.0,,,,,,,"#1",,"07/23/14 12:30:00"
947,1427,"07/23/14 00:00:00","12/30/99 12:45:00","OCEAN ACIDIFICATION",1.0,,,,,,,"#2",,"07/23/14 12:30:00"
947,1428,"07/23/14 00:00:00","12/30/99 12:58:00","ZOOPLANKTON",50.0,,7058,9588,,,,"2nd zoop cast 150net",106,"07/23/14 12:30:00"
948,1429,"07/23/14 00:00:00","12/30/99 13:22:00","CTD",143.0,207,,,,,,"cast 207 @ 1324. transducer depth",,
949,1430,"07/23/14 00:00:00","12/30/99 13:48:00","CTD",135.0,208,,,,,,"Check CTD depth vs. fathometer (angie question). KH-CTD depth = 135 m OK. Cast 208 @ 1349. transducer depth",152,
950,1431,"07/23/14 00:00:00","12/30/99 14:16:00","CTD",140.0,209,,,,,,"Check CTD depth v fathometer. KH - CTD depth = 137 m OK. Cast 209 @ 1417. transducer depth",154,
951,1432,"07/23/14 00:00:00","12/30/99 14:44:00","CTD",154.0,210,,,,,,"Cast 210 @ 1445. transducer depth",153,
952,1433,"07/23/14 00:00:00","12/30/99 15:06:00","CTD",156.0,211,,,,,,"Cast 211 @ 1507. transducer depth",174,
953,1434,"07/23/14 00:00:00","12/30/99 15:28:00","CTD",164.0,212,,,,,,"Starting to see more turbidity. Cast 212 @ 1529. transducer depth",182,
954,1435,"07/23/14 00:00:00","12/30/99 15:50:00","CTD",176.0,213,,,,,,"Cast 213 @ 1551. transducer depth",174,
955,1436,"07/23/14 00:00:00","12/30/99 16:11:00","CTD",179.0,214,,,,,,"cast 214 @ 1613. transducer depth",234,
956,1437,"07/23/14 00:00:00","12/30/99 16:38:00","CTD",174.0,215,,,,,,"cable out = 190 m. CTD depth ~ 174 m. cast 215 @ 1639. transducer depth",234,
957,1438,"07/23/14 00:00:00","12/30/99 17:01:00","CTD",168.0,216,,,,,,"CTD to 170 m (cable length). Cast 216 @ 1702 .transducer depth",220,
958,1439,"07/23/14 00:00:00","12/30/99 17:25:00","CTD",165.0,217,,,,,,"CTD = 170 m cable. Cast 217 @ 1726. transducer depth",215,
959,1440,"07/23/14 00:00:00","12/30/99 17:50:00","CTD",164.0,218,,,,,,"cast 218 @ 1751. transducer depth",,
960,1441,"07/23/14 00:00:00","12/30/99 18:15:00","CTD",167.0,219,,,,,,"cast 219 @ 1816. transducer depth",161,
961,1442,"07/23/14 00:00:00","12/30/99 18:38:00","CTD",172.0,,,,,,,"182 m of cable out, big angle on wire. Cast 220 @ 1839. transducer depth",178,
961,1443,"07/23/14 00:00:00","12/30/99 18:58:00","ZOOPLANKTON",50.0,,411076,414481,,,,,67,"07/23/14 18:30:00"
961,1444,"07/23/14 00:00:00","12/30/99 18:37:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,
961,1445,"07/23/14 00:00:00","12/30/99 18:42:00","OCEAN ACIDIFICATION",173.0,,,,,,,"#1",,"07/23/14 18:30:00"
961,1446,"07/23/14 00:00:00","12/30/99 18:53:00","OCEAN ACIDIFICATION",1.0,,,,,,,"#2",,"07/23/14 18:30:00"
961,1447,"07/23/14 00:00:00","12/30/99 19:05:00","ZOOPLANKTON",50.0,220,9701,12471,,,,"150 net",162,"07/23/14 18:30:00"
962,1448,"07/23/14 00:00:00","12/30/99 19:32:00","CTD",168.0,221,,,,,,"cast 221 @ 1933. transducer depth",176,
963,1449,"07/23/14 00:00:00","12/30/99 19:51:00","CTD",132.0,222,,,,,,"142 m of cable. Cast 222 @ 1952. transducer depth",127,
964,1450,"07/23/14 00:00:00","12/30/99 20:03:00","CTD",93.0,223,,,,,,"cast 223 @ 2004. transducer depth",91,
965,1451,"07/24/14 00:00:00","12/30/99 07:59:00","CTD",25.0,1,,,,,,"cast 001 @0800",,
966,1452,"07/24/14 00:00:00","12/30/99 08:19:00","CTD",43.9,2,,,,,,"cast 2 @ 820",39,
967,1453,"07/24/14 00:00:00","12/30/99 08:39:00","CTD",48.3,3,,,,,,"cast 3 @ 840",48,
968,1454,"07/24/14 00:00:00","12/30/99 08:59:00","CTD",49.7,4,,,,,,"cast 4 @ 901",46,
968,1455,"07/24/14 00:00:00","12/30/99 09:05:00","ZOOPLANKTON",40.0,,414482,417470,,,,"#1",125,"07/24/14 08:45:00"
968,1456,"07/24/14 00:00:00","12/30/99 08:59:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered",,"07/24/14 08:45:00"
968,1457,"07/24/14 00:00:00","12/30/99 09:13:00","ZOOPLANKTON",40.0,,12509,14256,,,,"zoop 32 150 net",98,"07/24/14 08:45:00"
969,1458,"07/24/14 00:00:00","12/30/99 09:43:00","CTD",54.3,5,,,,,,"cast 5 @ 944",49,
970,1459,"07/24/14 00:00:00","12/30/99 10:05:00","CTD",58.1,6,,,,,,"cast 6 @ 1007",53,
971,1460,"07/24/14 00:00:00","12/30/99 10:27:00","CTD",74.2,7,,,,,,"Cast 007 @ 1028",,"07/24/14 10:15:00"
972,1461,"07/24/14 00:00:00","12/30/99 10:51:00","CTD",75.6,8,,,,,,"cast 8 @ 1052",73,
973,1462,"07/24/14 00:00:00","12/30/99 11:15:00","CTD",76.5,9,,,,,,"cast 9 @ 1116",76,
974,1463,"07/24/14 00:00:00","12/30/99 11:39:00","CTD",69.8,10,,,,,,"cast 10 @ 1139",,
974,1464,"07/24/14 00:00:00","12/30/99 11:46:00","ZOOPLANKTON",50.0,,417458,420813,,,,,120,"07/24/14 11:30:00"
974,1465,"07/24/14 00:00:00","12/30/99 11:39:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/24/14 11:30:00"
974,1466,"07/24/14 00:00:00","12/30/99 11:52:00","ZOOPLANKTON",50.0,,14281,15895,,,,"zoop #2 150 net",91,"07/24/14 11:30:00"
975,1467,"07/24/14 00:00:00","12/30/99 12:26:00","CTD",72.8,11,,,,,,"cast 11 @ 1227",74,
976,1468,"07/24/14 00:00:00","12/30/99 12:50:00","CTD",72.2,12,,,,,,"cast 12 @ 1251",69,
977,1469,"07/24/14 00:00:00","12/30/99 13:12:00","CTD",74.1,13,,,,,,"cast 13 @ 1313",77,
978,1470,"07/24/14 00:00:00","12/30/99 13:34:00","CTD",75.3,14,,,,,,"cast 14 @ 1335",86,
979,1471,"07/24/14 00:00:00","12/30/99 13:55:00","CTD",89.2,15,,,,,,"CAST 15 @ 1357",83,
980,1472,"07/24/14 00:00:00","12/30/99 14:17:00","CTD",90.3,16,,,,,,"cast 16 @ 1418",90,
981,1473,"07/24/14 00:00:00","12/30/99 14:43:00","CTD",80.5,17,,,,,,"cast 17 @ 1444",86,
982,1474,"07/24/14 00:00:00","12/30/99 15:05:00","CTD",78.5,18,,,,,,"More birds including puffins at front (still not many). Slight color change about 1/3 from station 18 to 19. cast 18 @ 1506",84,
983,1475,"07/24/14 00:00:00","12/30/99 15:28:00","CTD",83.2,19,,,,,,"cast 19 @ 1526",93,
983,1476,"07/24/14 00:00:00","12/30/99 15:36:00","ZOOPLANKTON",50.0,,420803,424594,,,,"tossed zoop #1 sample 1 g jelly",124,"07/24/14 15:15:00"
983,1477,"07/24/14 00:00:00","12/30/99 15:36:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"07/24/14 15:15:00"
983,1478,"07/24/14 00:00:00","12/30/99 15:50:00","ZOOPLANKTON",50.0,,424595,427982,,,,"zoop # 2 303 net. Caught another jelly non-flow outside of bongos) NB: sample from flow meter side",,"07/24/14 15:15:00"
984,1479,"07/24/14 00:00:00","12/30/99 16:21:00","CTD",75.0,20,,,,,,"cast 20 @ 1622",84,
985,1480,"07/24/14 00:00:00","12/30/99 16:35:00","CTD",79.0,21,,,,,,"cast 21 @ 1636",90,
986,1481,"07/24/14 00:00:00","12/30/99 16:52:00","CTD",42.0,22,,,,,,"cast 22 @ 1653",46,
987,1482,"08/13/14 00:00:00","12/30/99 14:01:00","CTD",18.3,,,,,,,,,
988,1483,"08/13/14 00:00:00","12/30/99 14:09:00","CTD",98.8,,,,,,,,,
988,1484,"08/13/14 00:00:00","12/30/99 14:15:00","ZOOPLANKTON",50.0,,438154,441124,,,,,118,"08/13/14 14:00:00"
988,1485,"08/13/14 00:00:00","12/30/99 14:09:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"08/13/14 14:00:00"
989,1486,"08/13/14 00:00:00","12/30/99 14:28:00","CTD",105.8,,,,,,,,,
990,1487,"08/13/14 00:00:00","12/30/99 14:35:00","CTD",87.2,,,,,,,,,
990,1488,"08/13/14 00:00:00","12/30/99 14:50:00","ZOOPLANKTON",50.0,,441136,,,,,"flowmeter end was 0442674, but don't use because mesh wrapped on far side",108,"08/13/14 14:30:00"
990,1489,"08/13/14 00:00:00","12/30/99 14:40:00","PHYTOPLANKTON",1.0,,,,,,,"40L surface filtered",,"08/13/14 14:30:00"
991,1490,"08/13/14 00:00:00","12/30/99 15:14:00","CTD",78.6,,,,,,,,,
992,1491,"08/13/14 00:00:00","12/30/99 15:23:00","CTD",62.8,,,,,,,,,
993,1492,"08/13/14 00:00:00","12/30/99 15:31:00","CTD",38.1,,,,,,,,,
993,1493,"08/13/14 00:00:00","12/30/99 15:40:00","ZOOPLANKTON",50.0,,442683,444643,,,,,72,"08/13/14 15:30:00"
993,1494,"08/13/14 00:00:00","12/30/99 15:32:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"08/13/14 15:30:00"
994,1495,"08/13/14 00:00:00","12/30/99 15:50:00","CTD",31.1,,,,,,,,,
995,1496,"08/13/14 00:00:00","12/30/99 15:57:00","CTD",28.9,,,,,,,,,
996,1497,"08/13/14 00:00:00","12/30/99 16:02:00","CTD",20.7,,,,,,,,,
997,1498,"08/13/14 00:00:00","12/30/99 10:19:00","CTD",56.4,,,,,,,,,
997,1499,"08/13/14 00:00:00","12/30/99 10:44:00","ZOOPLANKTON",50.0,,430931,434355,,,,"washed and discarded 1 large jelly from the cool end",138,
997,1500,"08/13/14 00:00:00","12/30/99 10:20:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"08/13/14 10:15:00"
998,1501,"08/13/14 00:00:00","12/30/99 10:48:00","CTD",72.2,,,,,,,,,
999,1502,"08/13/14 00:00:00","12/30/99 10:57:00","CTD",81.2,,,,,,,,,
1000,1503,"08/13/14 00:00:00","12/30/99 11:05:00","CTD",94.2,,,,,,,,,
1001,1504,"08/13/14 00:00:00","12/30/99 11:15:00","CTD",93.0,,,,,,,,,
1001,1505,"08/13/14 00:00:00","12/30/99 11:25:00","ZOOPLANKTON",50.0,,434378,436488,,,,"NB: washed down and discarded 5 lg jellies from the cool end.",,"08/13/14 11:15:00"
1001,1506,"08/13/14 00:00:00","12/30/99 11:15:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered surface; filter about 8m water same vertical plankton strueder (not sure what this last word is supposed to be)",,"08/13/14 11:15:00"
1002,1507,"08/13/14 00:00:00","12/30/99 11:58:00","CTD",91.4,,,,,,,,,
1003,1508,"08/13/14 00:00:00","12/30/99 12:09:00","CTD",89.9,,,,,,,,,
1004,1509,"08/13/14 00:00:00","12/30/99 12:18:00","CTD",85.6,,,,,,,,,
1005,1510,"08/13/14 00:00:00","12/30/99 12:29:00","CTD",70.7,,,,,,,"silt at cage bottom",,
1006,1511,"08/13/14 00:00:00","12/30/99 12:36:00","CTD",0.0,,,,,,,"net werapped no sample collected",,
1006,1512,"08/13/14 00:00:00","12/30/99 12:36:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface.",,"08/13/14 12:30:00"
1007,1513,"09/25/14 00:00:00","12/30/99 14:34:00","CTD",64.3,,,,,,,,,
1007,1514,"09/25/14 00:00:00","12/30/99 14:52:00","ZOOPLANKTON",60.0,,23753,25690,,,,,125,"08/14/14 14:30:00"
1007,1515,"09/25/14 00:00:00","12/30/99 14:52:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"08/14/14 14:30:00"
1008,1516,"09/25/14 00:00:00","12/30/99 14:57:00","CTD",81.4,,,,,,,,,
1009,1517,"09/25/14 00:00:00","12/30/99 15:07:00","CTD",93.0,,,,,,,,,
1010,1518,"09/25/14 00:00:00","12/30/99 15:16:00","CTD",100.0,,,,,,,,,
1011,1519,"09/25/14 00:00:00","12/30/99 15:25:00","CTD",100.0,,,,,,,,,
1011,1520,"09/25/14 00:00:00","12/30/99 15:37:00","ZOOPLANKTON",50.0,,25710,26940,,,,,110,"08/14/14 15:15:00"
1011,1521,"09/25/14 00:00:00","12/30/99 15:30:00","PHYTOPLANKTON",1.0,,,,,,,"40 L filtered",,"08/14/14 15:15:00"
1012,1522,"09/25/14 00:00:00","12/30/99 15:43:00","CTD",95.7,,,,,,,,,
1013,1523,"09/25/14 00:00:00","12/30/99 15:52:00","CTD",94.2,,,,,,,,,
1014,1524,"09/25/14 00:00:00","12/30/99 16:01:00","CTD",93.0,,,,,,,,,
1015,1525,"09/25/14 00:00:00","12/30/99 16:10:00","CTD",75.6,,,,,,,,,
1016,1526,"09/25/14 00:00:00","12/30/99 16:18:00","CTD",70.1,,,,,,,,,
1016,1527,"09/25/14 00:00:00","12/30/99 16:25:00","ZOOPLANKTON",50.0,,26960,28313,,,,,108,"08/14/14 16:15:00"
1016,1528,"09/25/14 00:00:00","12/30/99 16:25:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"08/14/14 16:15:00"
1017,1529,"10/13/14 00:00:00","12/30/99 08:56:00","CTD",17.0,72,,,,,,"cast 72",,
1018,1530,"10/13/14 00:00:00","12/30/99 09:07:00","CTD",98.0,73,,,,,,"cast 73",,
1018,1531,"10/13/14 00:00:00","12/30/99 09:12:00","ZOOPLANKTON",50.0,,481805,486154,,,,,84,"10/13/14 09:00:00"
1018,1532,"10/13/14 00:00:00","12/30/99 09:07:00","PHYTOPLANKTON",0.0,,,,,,,"40 L surface filtered",,"10/13/14 09:00:00"
1019,1533,"10/13/14 00:00:00","12/30/99 09:35:00","CTD",106.0,74,,,,,,"CAST 74",,
1020,1534,"10/13/14 00:00:00","12/30/99 09:50:00","CTD",85.0,75,,,,,,"Cast 75",,
1020,1535,"10/13/14 00:00:00","12/30/99 09:58:00","ZOOPLANKTON",50.0,,486170,49590,,,,,128,"10/13/14 09:45:00"
1020,1536,"10/13/14 00:00:00","12/30/99 09:58:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"10/13/14 09:45:00"
1020,1537,"10/13/14 00:00:00","12/30/99 09:50:00","OCEAN ACIDIFICATION",81.0,,,,,,,"#1",,"10/13/14 09:45:00"
1020,1538,"10/13/14 00:00:00","12/30/99 09:58:00","OCEAN ACIDIFICATION",0.5,,,,,,,"#2",,"10/13/14 09:45:00"
1021,1539,"10/13/14 00:00:00","12/30/99 10:19:00","CTD",75.0,76,,,,,,"cast 76",,
1022,1540,"10/13/14 00:00:00","12/30/99 10:31:00","CTD",59.0,78,,,,,,"cast 78",,
1023,1541,"10/13/14 00:00:00","12/30/99 10:42:00","CTD",32.0,79,,,,,,"cast 79",,
1023,1542,"10/13/14 00:00:00","12/30/99 10:49:00","ZOOPLANKTON",20.0,,490622,491834,,,,,46,"10/13/14 10:30:00"
1023,1543,"10/13/14 00:00:00","12/30/99 10:49:00","PHYTOPLANKTON",1.0,,,,,,,"40 L surface filtered",,"10/13/14 10:30:00"
1024,1544,"10/13/14 00:00:00","12/30/99 11:03:00","CTD",25.9,80,,,,,,"cast 80",,
1025,1545,"10/13/14 00:00:00","12/30/99 11:14:00","CTD",23.0,81,,,,,,"cast 81",,
1026,1546,"10/13/14 00:00:00","12/30/99 11:23:00","CTD",12.0,82,,,,,,"cast 82",,
1027,1547,"10/13/14 00:00:00","12/30/99 13:12:00","CTD",9.9,83,,,,,,"cast 83 @ 1313",,
1028,1548,"10/13/14 00:00:00","12/30/99 13:25:00","CTD",17.8,84,,,,,,"cast 84 @ 1324",,
1029,1549,"10/13/14 00:00:00","12/30/99 13:33:00","CTD",25.0,85,,,,,,"cast 85 @ 1334",,
1030,1550,"10/13/14 00:00:00","12/30/99 13:45:00","CTD",30.9,86,,,,,,"cast 86 @ 1347",,
1030,1551,"10/13/14 00:00:00","12/30/99 13:50:00","ZOOPLANKTON",20.0,,491847,493487,,,,,57,"10/13/14 13:45:00"
1030,1552,"10/13/14 00:00:00","12/30/99 13:45:00","PHYTOPLANKTON",1.0,,,,,,,"sampled 40 L",,"10/13/14 13:45:00"
1031,1553,"10/13/14 00:00:00","12/30/99 14:10:00","CTD",33.0,87,,,,,,"cast 87 @ 1412",,
