"Date","Sampling location","Alexandrium spp.","Ceratium furca","Ceratium fusus","Ceratium longipes","Dinophysis spp.","Gonyaulax spp.","Heterocapsa spp.","Karenia mikimotoi","Noctiluca scintillans","Prorocentrum spp.","Prorocentrum lima","Prorocentrum micans","Protoperidinium spp.","Scrippsiella spp.","unknown dinoflagellate","Asterionellopsis spp.","Bacillaria spp.","Bacteriastrum spp.","Bacteriosira spp.","Cerataulina spp.","Chaetoceros spp.","Coccolithophore spp.","Coscinodiscus spp.","Corethron spp.","Cylindrotheca closterium","Detonula spp.","Dictyocha spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Grammatophora spp.","Guinardia spp.","Hemiaulus spp.","Lauderia spp.","Leptocylindrus spp.","Licmorpha spp.","Lioloma spp.","Melosira spp.","Navicula spp.","Nitzschia spp.","Odontella spp.","Pleurosigma spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Skeletonema spp.","Stephanopyxis spp.","Striatella spp.","Thalassionema spp.","Thalassiosira spp.","unknown centric diatom (chain-forming)","unknown centric diatom (non chain-forming)","unknown pennate diatom"
2013-06-06,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,837760,0,148.75,0,0,0,0,0,0,0,148.75,0,0,0,0,0,297.5,0,0,148.75,0,0,0,16213.75,148.75,0,0,0,0,1041.25,0,0,0
2013-06-19,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,63962.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,148.75,297.5,0,0,0,0,0,0,83300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.5,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0
2013-07-05,"Transect 9, Station 1",148.75,0,0,0,148.75,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,229075,0,0,0,0,0,0,0,0,0,1636.25,0,0,0,0,11602.5,0,0,0,0,0,0,0,2082.5,0,1041.25,0,0,0,0,0,0,0
2013-07-09,"Transect 9, Station 1",0,297.5,0,0,297.5,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,308953.75,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,102042.5,0,0,0,0,0,0,0,2975,0,0,0,0,0,148.75,0,0,0
2013-07-22,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,"Transect 9, Station 1",0,0,0,148.75,148.75,0,1933.75,0,0,0,0,0,297.5,0,0,0,0,0,0,0,1190,0,0,0,0,0,1933.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,4611.25,0,0,0,0,0,0,0,0,0
2013-08-30,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,595,0,0,0,0,0,0,0,0,0
2013-10-29,"Transect 9, Station 1",0,297.5,0,0,0,0,0,396.6666667,0,0,0,0,0,0,0,0,0,0,0,0,991.6666667,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-03,"Transect 9, Station 1",0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0
2014-01-09,"Transect 9, Station 1",0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0
2014-02-15,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-28,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.75,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313.75,0,0,0,1636.25,0,0,0
2014-04-11,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462.5,0,0,0,2380,0,0,0
2014-05-28,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224612.5,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,3123.75,0,0,0,0,0,0,0,0,2231.25,0,1338.75,0,0,1338.75,0,0,0
2014-06-18,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,1636.25,0,0,0,0,0,149047.5,46112.5,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,10412.5,0,0,0,0,0,0,0,6693.75,148.75,0,0,0,0,0,0,0,0
2014-07-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,51616.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47153.75,31535,82556.25,0,0,0,0,0,0,0
2014-07-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18296.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29898.75,19188.75,0,0,0,0,0,0,0,0
2014-09-25,"Transect 9, Station 1",0,446.25,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,42393.75,0,743.75,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421.25,0,0,0,1487.5,892.5,0,0,0
2014-12-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,148.75,0,0,0,0,0,0,0,0
2015-03-31,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2015-04-08,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437.5,0,0,0,0,0,0,3421.25,0,0,0,0,1933.75,0,5503.75,13536.25,0,0,0,0,0,0,0,2082.5,1785,0,0,0,446.25,148.75,0,0,0
2015-06-26,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,1338.75,0,0,0,0,0,0,892.5,0
2017-01-11,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-07,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,"Transect 9, Station 1",0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
2017-04-20,"Transect 9, Station 1",0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,68,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,80,0,0,0,0,0,0,458,0,0,0
2017-05-30,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,24964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74382,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
2017-08-24,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24937,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0
2017-09-22,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
2018-01-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0
2018-06-22,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0
2018-07-24,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,127847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0
2018-08-23,"Transect 9, Station 1",0,36,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0
2018-10-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2018-11-08,"Transect 9, Station 1",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,"Transect 9, Station 1",0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"Transect 9, Station 1",0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,1.25,0,1.875,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,1.25,0.625,0,0,0.625,0,2.5,0,0,0,7.5,0,0,0
2019-03-19,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.625,0,0,0,0,0,15,0,12.5,0,1.875,0,0,1.25,0,0,0,0,5,0,0,0,0,0,0,0.625,4.375,0.625,0,4.375,0.625,5.625,0,0,0,15.625,0,0,0
2019-04-24,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6092.549951,0,0,0,142.9337232,0,0,17.8667154,0,0,0,0,0,0,0,0,0,0,0,17.8667154,0,0,0,89.333577,0,0,0,0,0,1643.737817,0,0,0
2019-06-19,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.04020468,0,10.72002924,0,0,0,0,0,0,0,0,0,139.3603801,0,0,718.2419591,0,0,0,0,10.72002924,0,0,75.04020468,0,0,0,0,53.6001462,21.44005848,0,0,0
2019-07-23,"Transect 9, Station 1",0,0,0,0,161.4254386,0.625,536.001462,1.25,0,0.625,0,0,0,53.6001462,428.8011696,0,0,0,0,214.4005848,234500.6396,0,53.6001462,0,0,0,0,0,0,160.8004386,0,0,268.000731,0,0,53.6001462,0,0,0,0,214.4005848,0,0,53010.54459,268.000731,45345.72368,0,0,1072.002924,107.2002924,0,0,0
2019-08-19,"Transect 9, Station 1",0,0,0,268,0,53.6001462,53.6001462,0,0,0.625,0,0,0,53.6001462,160.8004386,0,0,0,0,0,234500.6396,0,0,0,750.4020468,107.2002924,0,160.8004386,0,107.2002924,0,0,0,0,0,214.4005848,0,0,0,53.6001462,1876.005117,53.6001462,0,34089.69298,53.6001462,69412.18933,0,0,58156.15863,375.2010234,0,0,0
2021-05-23,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-16,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,875,0,0,0
2021-08-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,"Transect 9, Station 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,2975
2012-06-05,"Transect 9, Station 10",0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,433160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,8330,0,0,0,0,0,8330,0,0,0
2012-06-27,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,1190,595,1190,0,3570,2975,0,0,0,0,2380,595,0,0,0
2012-08-31,"Transect 9, Station 10",0,0,0,0,595,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,23205,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,1785,0,0,0,595,0,0,0,0,16660,36295,0,0,77350,1190,0,0,0
2012-09-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13982.5,1785,0,0,0,892.5,0,0,0,0
2012-10-12,"Transect 9, Station 10",0,446.25,148.75,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0
2012-10-29,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667
2013-02-12,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2013-06-06,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,252875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,9668.75,0,0,0,0,0,0,0,0,0
2013-07-22,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,"Transect 9, Station 10",0,0,0,148.75,148.75,0,595,0,0,0,0,0,743.75,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,1338.75,0,1190,0,0,0,0,0,0,0
2013-08-30,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,"Transect 9, Station 10",0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5801.25,0,446.25,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-29,"Transect 9, Station 10",0,297.5,0,0,0,0,0,5454.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-03,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"Transect 9, Station 10",0,148.75,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0
2014-02-15,"Transect 9, Station 10",0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,148.75,595,0,0,0,0,0,0,0,0,0
2014-03-28,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,3123.75,0,0,0,0,0,0,148.75,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0
2014-04-11,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,6693.75,0,0,0
2014-05-28,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368900,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,297.5,0,0,0,2082.5,1041.25,0,446.25,0,0,3272.5,0,0,0
2014-06-18,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,4313.75,339596.25,69317.5,0,0,0,595,0,0,0,0,0,0,0,0,0,0,20527.5,0,0,0,0,0,0,0,20081.25,1190,0,0,0,1190,0,0,0,0
2014-07-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41650,35402.5,108290,0,0,0,0,0,0,0
2014-07-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8478.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,9817.5,0,0,0,0,0,0,0,0
2014-08-13,"Transect 9, Station 10",0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0
2014-09-25,"Transect 9, Station 10",0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-19,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462.5,0,0,0,0,0,1785,0,0,0
2014-11-25,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2015-03-31,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,297.5,1190,0,0,0
2015-04-08,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,446.25,0,0,0,0,0,297.5,0,0,0,0,297.5,0,0,0
2015-05-28,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,297.5,0,0,0,0,0,10710,0,0,0,0,0,0,6991.25,0,4016.25,0,0,0,0,7735,78391.25,0,0,0,2826.25,0,0,0,9520,7735,4462.5,0,0,446.25,297.5,0,0,0
2015-06-26,"Transect 9, Station 10",0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,5503.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,23651.25,23800,0,0,0,0,0,0,1190,0
