Collected as part of GulfWatch on predefined stations in Kachemak Bay concurrent with zooplankton and CTD
station,Date,time,Latitude_DD,Longitude_DD,Transect,StationN,Alexandrium.spp.,Asterionellopsis.spp.,Bacillaria.spp.,Bacteriastrum.spp.,Bacteriosira.spp.,Centric.diatoms,Cerataulina.spp.,Ceratium.furca,Ceratium.fusus,Ceratium.longipes,Chaetoceros.spp.,Coccolithophore.spp.,Cocconeis.sp.,Corethron.sp.,Corethron.spp.,Coscinodiscus.joneisanus,Coscinodiscus.spp.,Cylindrotheca.closterium,Detonula.spp.,Dictyocha.fibula,Dictyocha.spp.,Dinophysis.spp.,Ditylium.spp.,Ditylum.spp.,Entomoneis.spp.,Eucampia.spp.,Euglena,Fragilariopsis.spp.,Gonyaulax.spp.,Gonyaulax.vetor,Grammatophora.spp.,Guinardia.spp.,Hemiaulus.spp.,Heterocapsa.spp.,Heterocapsa.triquetra,Karenia.mikimotoi,Karenia.sp.,Kofoidinium.sp.,Lauderia.annulata,Lauderia.spp.,Leptocylindrus.medditerium,Leptocylindrus.spp.,Licmophora.spp.,Licomorpha.spp.,Lioloma.spp.,Melosira.spp.,Mesodinium.rubrum,naked.ciliates,Navicula.spp.,Nitzschia.spp.,Noctiluca.scintillans,Odontella.aurita,Odontella.spp.,Planktoniella.sol,Pleurosigma.spp.,Prorocentrum.lima,Prorocentrum.micans,Prorocentrum.spp.,Protoperidinium.spp.,Pseudo.nitzschia.spp.,Rhizosolenia.spp.,Scrippsiella,Scrippsiella.spp.,Skeletonema.spp.,Stephanopyxis.spp.,Striatella.spp.,Thalassionema.spp.,Thalassiosira.spp.,Thalassiosira.subtilis,tintinnids,unknown.centric.diatom..chain.forming.,unknown.centric.diatom..non.chain.forming.,unknown.dinflagellate,unknown.dinoflagellate,unknown.pennate.diatom
Kasitsna_Dock,2018-06-07,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,29750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2018-07-03,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2018-08-13,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2018-08-31,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2018-10-01,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2021-07-21,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0
Kasitsna_Dock,2021-08-03,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2021-08-10,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0
Kasitsna_Dock,2021-09-03,,59.4687,-151.5528,land,Kasitsna_Dock,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterson_A,2012-06-25,,59.5895,-151.2948,subbay,Peterson inner,0,0,0,0,0,0,0,0,0,0,1224510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24990,0,0,0,0,0,0,0,33320,0,0,0,0,0,0,8330,8330,0,0,0,0,0,0,0,0,0,74970,0,0,0,16660,0,0,0,0,0,0,0,0,0,0,0
Peterson_B,2012-06-25,,59.5771,-151.2764,subbay,Peterson outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterson_B,2012-07-02,,59.5771,-151.2764,subbay,Peterson outer,0,0,0,0,0,0,0,0,0,0,1649935,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,595,5355,0,0,0,0,0,0,0,0,1190,0,0,0,0,2975,0,0,0,2975,0,0,0,0,0,0,0
Peterson_B,2013-06-06,,59.5771,-151.2764,subbay,Peterson outer,0,0,0,0,0,0,0,0,0,0,969106.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,4165,148.75,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0
Sadie_B,2013-06-06,,59.5035,-151.376,subbay,Sadie mid,0,0,0,0,0,0,0,0,0,0,595595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,4760,743.75,0,0,0,0,0,0,595,0,0,0,0,0,0,0
Seldovia_B,2013-06-06,,59.43,-151.728,subbay,Seldovia inner,0,0,0,0,0,0,0,0,0,0,131643.75,0,0,0,0,0,0,0,446.25,0,0,0,0,0,148.75,0,0,297.5,0,0,148.75,0,0,0,0,0,0,0,0,0,0,1785,0,148.75,0,743.75,0,0,297.5,0,0,0,0,0,0,0,0,0,0,5950,0,0,0,2826.25,0,0,0,148.75,0,0,0,0,0,0,0
3_13,2012-05-02,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,42988.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,35848.75,0,0,0,0,0,0,1190,0,0,0,16957.5,0,0,0,77350,0,0,0,0,0,0,0
3_13,2012-07-29,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,142205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0
3_13,2013-04-20,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,17998.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0
3_13,2013-07-19,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,45071.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2013-11-08,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2014-02-16,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2014-04-11,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,148.75,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6693.75,0,0,0,0,0,0,595,148.75,0,0,17701.25,0,0,0,14131.25,0,0,0,0,0,0,0
3_13,2014-07-22,,59.81,-151.987,3,51,0,0,0,0,0,0,1190,0,0,0,109331.25,0,0,0,0,0,148.75,0,0,0,148.75,0,0,0,148.75,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12197.5,2528.75,0,0,3718.75,297.5,0,0,0,0,0,0,0,0,0,0
3_13,2014-07-22,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,21866.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.25,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2014-10-13,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2017-04-19,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,258.8,2680,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2017-07-26,,59.81,-151.987,3,51,0,0,0,0,0,0,0,448.9,0,0,79.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
3_13,2017-10-20,,59.81,-151.987,3,51,0,0,0,0,0,0,0,248.79,0,0,460.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.45,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2018-03-27,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,58.7,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,79,0,0,0,0,0,486,0,0,0,0,0,0,0
3_13,2018-07-24,,59.81,-151.987,3,51,0,0,0,46,0,0,0,0,0,0,346.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9,0
3_13,2018-12-06,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_13,2019-02-08,,59.81,-151.987,3,51,0,0,0,1.25,0,0,0,0,0,0,11.25,0,0,0,0,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,13.75,0,0,0,0,0.625,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
3_13,2019-07-25,,59.81,-151.987,3,51,0,0,0,53.6001462,0,0,0,0,0,53.6,22940.86257,0,0,0,0,0,107.2002924,53.6001462,214.4005848,0,0,53.6001462,0,53.6001462,0,160.8004386,0,0,53.6001462,0,0,160.8004386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6001462,268.000731,0,0,0,0,0,0,0,0,0,1661.604532,53.6001462,0,0,0,0,0,160.8004386,160.8004386,0,0,0,0,0,107.2002924,0
3_13,2021-07-16,,59.81,-151.987,3,51,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0
3_4,2012-05-02,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,297.5,0,0,0,0,0,0,0
3_4,2012-07-29,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12495,0,0,0,8330,0,0,0,0,0,0,0
3_4,2012-10-29,,59.974,-152.478,3,42,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3333333,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.8333333,0,0,0,0,0,0,0,99.16666667,0,0,0
3_4,2013-04-20,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0
3_4,2013-07-19,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4,2013-11-08,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,793.3333333,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4,2014-02-16,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4,2014-04-11,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0
3_4,2014-07-22,,59.974,-152.478,3,42,0,0,0,0,0,0,446.25,0,0,0,595,0,0,0,0,0,595,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,892.5,0,0,0,3718.75,0,0,0,0,0,0,0,0,0,0,0
3_4,2014-07-22,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4,2014-10-13,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_4,2017-04-19,,59.974,-152.478,3,42,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,48.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2012-05-02,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,1190,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0
3_8,2012-07-29,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2013-04-20,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2013-07-19,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2013-11-08,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2014-02-16,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2014-04-11,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,743.75,0,0,0,0,0,0,0
3_8,2014-07-22,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,148.75,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,1338.75,2826.25,297.5,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0
3_8,2014-07-22,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2014-10-13,,59.9,-152.253,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_8,2017-04-19,,59.9,-152.253,3,46,0,0,0,0,0,0,0,446.75,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
4_2,2012-06-05,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,37485,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0
4_2,2012-06-05,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,420665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16660,0,0,0,0,0,0,0
4_2,2012-07-31,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,242165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0
4_2,2013-02-12,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0
4_2,2013-04-21,,59.508,-151.65,4,57,0,297.5,0,0,0,0,0,0,0,0,16957.5,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867.5,0,0,2231.25,3570,0,0,0,0,0,0,148.75
4_2,2013-06-06,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,502923.75,0,0,0,0,0,0,0,446.25,0,148.75,0,0,0,595,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,297.5,297.5,0,0,148.75,0,0,0,0,0,0,2826.25,0,0,0,2677.5,0,0,743.75,1338.75,0,0,0,0,0,0,297.5
4_2,2013-07-19,,59.508,-151.65,4,57,0,0,0,0,0,0,0,148.75,0,0,15767.5,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_2,2013-10-29,,59.508,-151.65,4,57,0,0,0,0,0,0,0,198.3333333,0,0,892.5,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1289.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3333333,0,0,0,0,0,0,0,0,396.6666667,0,0,0,0,0,0,0
4_2,2014-02-15,,59.508,-151.65,4,57,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_2,2014-04-11,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,9222.5,0,0,0,5950,0,0,0,0,0,0,0
4_2,2014-07-21,,59.508,-151.65,4,57,0,0,0,0,0,0,1933.75,0,0,148.75,1381143.75,0,0,0,0,0,148.75,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,1041.25,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_2,2014-07-21,,59.508,-151.65,4,57,0,0,0,0,0,0,1933.75,0,0,148.75,1381143.75,0,0,0,0,0,148.75,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,1041.25,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_2,2014-07-21,,59.508,-151.65,4,57,0,0,0,0,0,0,0,0,0,0,535500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
